what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1251309088157
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1251309093797
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1251309093882
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1251309131907
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1251309132161
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1251309157627
activated,editor,com.adobe.flexbuilder.editors.actionscript,3.0.204732,com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor,1251309161907
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1251309162045
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1251309163282
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1251309191216
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1251309197005
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1251309197191
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1251309412496
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1251309413025
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1251309413267
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1251309415401
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1251309415522
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1251309415611
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1251309450282
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1251309451010
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1251309475434
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1251309478587
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1251309481377
opened,view,org.eclipse.search,3.4.1.r341_v20080813-0800,org.eclipse.search.ui.views.SearchView,1251309492564
activated,view,org.eclipse.search,3.4.1.r341_v20080813-0800,org.eclipse.search.ui.views.SearchView,1251309492638
