what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245708344026
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245708360082
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245708366046
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245708374408
activated,view,org.eclipse.ui.views,3.3.1.M20081112-0800,org.eclipse.ui.views.ContentOutline,1245708409857
activated,editor,com.adobe.flexbuilder.editors.actionscript,3.0.204732,com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor,1245708432396
executed,command,com.adobe.flexbuilder.editors.actionscript,3.0.204732,com.adobe.flexbuilder.editors.actionscript.go.to.definition,1245708438540
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.copy,1245708457533
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1245708489957
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1245708491188
activated,view,com.adobe.flexbuilder.editors.actionscript,3.0.204732,com.adobe.flexbuilder.navigator,1245708492890
executed,command,com.adobe.flexbuilder.debug.ui,3.0.204732,com.adobe.flexbuilder.debug.ui.flexLaunchShortcut.run,1245708494919
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245708497771
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245708506630
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245708509311
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245708510985
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245708511690
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245708515220
executed,command,com.adobe.flexbuilder.debug.ui,3.0.204732,com.adobe.flexbuilder.debug.ui.flexLaunchShortcut.debug,1245708529818
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245708533619
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245708540114
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245708541245
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245708543227
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245708543860
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245708546900
