what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1241718405284
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1241718408010
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1241718408078
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1241718413751
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1241718413861
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1241718433766
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1241718433809
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1241718465001
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1241718465073
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1241719276000
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1241719276274
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1241719276362
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1241719276380
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1241719363511
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1241719363700
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1241719369610
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1241719369711
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1241719369907
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1241719369974
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1241724155898
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1241724156064
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1241724510270
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1241724510486
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1241724510572
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1241724513397
