what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1246040347062
activated,view,com.adobe.flexbuilder.editors.actionscript,3.0.204732,com.adobe.flexbuilder.navigator,1246040349628
executed,command,com.adobe.flexbuilder.debug.ui,3.0.204732,com.adobe.flexbuilder.debug.ui.flexLaunchShortcut.run,1246040351797
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1246040354714
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1246040454447
started,bundle,org.eclipse.wst.server.core,1.1.3.v20090209,org.eclipse.wst.server.core,1246040454691
started,bundle,org.eclipse.wst.server.ui,1.1.4.v20090128,org.eclipse.wst.server.ui,1246040454741
activated,editor,com.adobe.flexbuilder.editors.actionscript,3.0.204732,com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor,1246040464708
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1246040511864
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1246040512292
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.lineEnd,1246040513343
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.select.lineEnd,1246040611576
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1246040611917
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.lineStart,1246040613559
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1246040615742
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1246040640403
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1246040644607
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1246040645486
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1246040648447
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1246040648502
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1246040660665
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1246040660783
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1246040660958
activated,view,org.eclipse.ui.ide,3.4.2.M20090127-1700,org.eclipse.ui.views.ProgressView,1246040661456
activated,view,com.adobe.flexbuilder.editors.actionscript,3.0.204732,com.adobe.flexbuilder.navigator,1246040662931
