what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245347404478
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245347404715
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245347405257
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245347405441
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245347480070
activated,editor,com.adobe.flexbuilder.editors.actionscript,3.0.204732,com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor,1245347484212
closed,editor,com.adobe.flexbuilder.editors.actionscript,3.0.204732,com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor,1245347484212
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245347500415
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245347516698
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245347516887
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245347524033
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1245347576842
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245347592532
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245347592926
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1245347602529
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.undo,1245347621788
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245347626129
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245347626399
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.redo,1245347629996
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.select.lineStart,1245347640439
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.cut,1245347641789
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.lineStart,1245347643031
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1245347649534
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1245347663714
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.cut,1245347674045
