what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1241646651179
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1241646651575
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1241647350312
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1241647350783
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1241647351981
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1241647352464
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1241647352764
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1241647352866
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1241647365052
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1241647366327
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1241647366724
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1241647366919
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1241647367232
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1241647367503
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1241647367743
activated,editor,com.adobe.flexbuilder.editors.actionscript,3.0.204732,com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor,1241647389871
opened,view,org.eclipse.search,3.4.1.r341_v20080813-0800,org.eclipse.search.ui.views.SearchView,1241647399354
activated,view,org.eclipse.search,3.4.1.r341_v20080813-0800,org.eclipse.search.ui.views.SearchView,1241647399420
executed,command,com.adobe.flexbuilder.editors.actionscript,3.0.204732,com.adobe.flexbuilder.editors.actionscript.find.all.references.in.workspace,1241647399537
activated,view,com.adobe.flexbuilder.editors.actionscript,3.0.204732,com.adobe.flexbuilder.navigator,1241647403891
activated,editor,com.adobe.flexbuilder.editors.actionscript,3.0.204732,com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor,1241647409799
activated,view,org.eclipse.search,3.4.1.r341_v20080813-0800,org.eclipse.search.ui.views.SearchView,1241647414888
executed,command,com.adobe.flexbuilder.editors.actionscript,3.0.204732,com.adobe.flexbuilder.editors.actionscript.find.all.references.in.project,1241647414894
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1241647415570
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1241647419173
