what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1244146885024
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1244146904549
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1244146906000
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1244146906473
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1244146914961
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1244146914963
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1244147401206
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1244147401218
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1244147401868
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1244147401877
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1244147402153
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1244147402249
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1244147402442
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1244147402508
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1244147734425
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1244147734470
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1244147887201
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1244147887706
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1244147887839
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1244147890812
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1244147890992
activated,view,org.eclipse.ui.ide,3.4.2.M20090127-1700,org.eclipse.ui.views.ProgressView,1244147891793
activated,editor,com.adobe.flexbuilder.editors.actionscript,3.0.204732,com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor,1244147894761
activated,view,org.eclipse.ui.ide,3.4.2.M20090127-1700,org.eclipse.ui.views.ProgressView,1244147900335
activated,editor,com.adobe.flexbuilder.editors.actionscript,3.0.204732,com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor,1244147900386
