what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui.ide,3.4.2.M20090127-1700,org.eclipse.ui.project.cleanAction,1241559006738
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1241559006953
started,bundle,org.eclipse.wst.ws.service.policy,1.0.3.v200811261813,org.eclipse.wst.ws.service.policy,1241559013918
started,bundle,org.eclipse.wst.command.env,1.0.308.v200811200248,org.eclipse.wst.command.env,1241559014477
started,bundle,org.eclipse.wst.ws,1.1.3.v200902042200,org.eclipse.wst.ws,1241559014491
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1241559015027
started,bundle,org.eclipse.ui.externaltools,3.2.0.v20080514-1542,org.eclipse.ui.externaltools,1241559034140
started,bundle,com.spket.js.xpc,1.6.6,com.spket.js.xpc,1241559036132
started,bundle,com.spket.ui,1.6.16,com.spket.ui,1241559036157
started,bundle,com.spket.js,1.6.16,com.spket.js,1241559036250
started,bundle,org.eclipse.wst.server.core,1.1.3.v20090209,org.eclipse.wst.server.core,1241559106170
started,bundle,org.eclipse.wst.server.ui,1.1.4.v20090128,org.eclipse.wst.server.ui,1241559106228
started,bundle,com.sun.jna,3.0.9,com.sun.jna,1241559108350
started,bundle,org.eclipse.wst.sse.ui,1.1.4.v200901202345,org.eclipse.wst.sse.ui,1241559202970
started,bundle,org.eclipse.wst.common.frameworks.ui,1.1.202.v200901292145,org.eclipse.wst.common.frameworks.ui,1241559204496
started,bundle,org.eclipse.wst.validation.ui,1.2.4.v200901291336,org.eclipse.wst.validation.ui,1241559204497
started,bundle,org.eclipse.wst.wsi.ui,1.0.400.v200805140300,org.eclipse.wst.wsi.ui,1241559205179
started,bundle,org.eclipse.wst.html.ui,1.0.302.v200810291731,org.eclipse.wst.html.ui,1241559207256
started,bundle,org.xulbooster.eclipse.xb,0.2.1,org.xulbooster.eclipse.xb,1241559208360
activated,view,org.eclipse.ui.views.log,1.0.0.v20080803-1700,org.eclipse.pde.runtime.LogView,1241559208869
executed,command,org.eclipse.ui.ide,3.4.2.M20090127-1700,org.eclipse.ui.project.properties,1241559213600
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1241559213693
activated,editor,com.adobe.flexbuilder.editors.actionscript,3.0.204732,com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor,1241559215250
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1241559219086
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1241559219284
