what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1251318108283
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1251318108618
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1251318324972
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1251318325332
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1251318325580
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1251318336519
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1251318347383
activated,editor,com.adobe.flexbuilder.editors.actionscript,3.0.204732,com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor,1251318389372
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1251318391229
executed,command,com.adobe.flexbuilder.editors.actionscript,3.0.204732,com.adobe.flexbuilder.editors.actionscript.go.to.definition,1251318393413
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1251318393494
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1251318402395
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1251318421364
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1251318421586
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1251318422160
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1251318425964
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1251318427504
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1251318427822
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1251318428206
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1251318443987
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1251318445122
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1251318445559
activated,view,com.adobe.flexbuilder.editors.actionscript,3.0.204732,com.adobe.flexbuilder.navigator,1251318446825
executed,command,com.adobe.flexbuilder.debug.ui,3.0.204732,com.adobe.flexbuilder.debug.ui.flexLaunchShortcut.run,1251318449235
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1251318452108
