what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245706673978
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245706674017
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245706674499
activated,editor,com.adobe.flexbuilder.editors.actionscript,3.0.204732,com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor,1245706679753
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1245706682776
activated,view,com.adobe.flexbuilder.editors.actionscript,3.0.204732,com.adobe.flexbuilder.navigator,1245706684792
executed,command,com.adobe.flexbuilder.debug.ui,3.0.204732,com.adobe.flexbuilder.debug.ui.flexLaunchShortcut.run,1245706687480
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245706690222
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245706690354
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245706690634
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245706704556
activated,editor,com.adobe.flexbuilder.editors.actionscript,3.0.204732,com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor,1245706708182
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245706728833
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245706761691
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245706771179
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245706844974
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245706848884
executed,command,com.adobe.flexbuilder.editors.actionscript,3.0.204732,com.adobe.flexbuilder.editors.actionscript.go.to.definition,1245706861266
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245706861428
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245706861506
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245707243427
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245707243538
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245707243613
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245707243615
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245707244208
