what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1241645616536
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1241645616712
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1241645617078
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1241645618054
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1241645620410
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1241645626835
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1241645627185
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1241645627238
activated,view,org.eclipse.ui.navigator.resources,3.3.101.M20080910-0800,org.eclipse.ui.navigator.ProjectExplorer,1241645628912
executed,command,com.adobe.flexbuilder.debug.ui,3.0.204732,com.adobe.flexbuilder.debug.ui.flexLaunchShortcut.run,1241645631227
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1241645635184
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1241645647095
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1241645647097
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1241645647137
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1241645647169
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1241645647435
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1241645651086
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1241645653768
executed,command,com.adobe.flexbuilder.debug.ui,3.0.204732,com.adobe.flexbuilder.debug.ui.flexLaunchShortcut.debug,1241645657859
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1241645657860
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1241645659609
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1241645661453
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1241645662471
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1241645662603
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1241645662927
