what,kind,bundleId,bundleVersion,description,time
activated,view,com.adobe.flexbuilder.editors.actionscript,3.0.204732,com.adobe.flexbuilder.navigator,1245786864894
executed,command,com.adobe.flexbuilder.debug.ui,3.0.204732,com.adobe.flexbuilder.debug.ui.flexLaunchShortcut.run,1245786867557
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245786870244
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245786924261
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245786935676
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245787011997
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245787012835
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245788587539
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245788846451
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245788870500
activated,editor,com.adobe.flexbuilder.editors.actionscript,3.0.204732,com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor,1245788911562
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245788954580
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245788981106
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245788981390
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245789002330
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245789003819
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245789064499
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245789065125
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245789065219
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245789065699
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245789066685
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245789072354
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245789077969
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245789078297
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245789111224
