what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245187457997
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245187458542
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245187458902
activated,editor,com.adobe.flexbuilder.editors.actionscript,3.0.204732,com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor,1245187464480
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1245187479561
activated,view,org.eclipse.ui.navigator.resources,3.3.101.M20080910-0800,org.eclipse.ui.navigator.ProjectExplorer,1245187481687
executed,command,com.adobe.flexbuilder.debug.ui,3.0.204732,com.adobe.flexbuilder.debug.ui.flexLaunchShortcut.run,1245187484184
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245187487183
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245187530537
activated,editor,com.adobe.flexbuilder.editors.actionscript,3.0.204732,com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor,1245187536875
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.lineStart,1245187599597
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.cut,1245187601912
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1245187604194
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1245187605440
activated,view,org.eclipse.ui.navigator.resources,3.3.101.M20080910-0800,org.eclipse.ui.navigator.ProjectExplorer,1245187608487
executed,command,com.adobe.flexbuilder.debug.ui,3.0.204732,com.adobe.flexbuilder.debug.ui.flexLaunchShortcut.run,1245187613261
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245187616380
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245187645346
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245187645484
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245187645941
activated,editor,com.adobe.flexbuilder.editors.actionscript,3.0.204732,com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor,1245187648145
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1245187651464
activated,view,org.eclipse.ui.navigator.resources,3.3.101.M20080910-0800,org.eclipse.ui.navigator.ProjectExplorer,1245187653414
executed,command,com.adobe.flexbuilder.debug.ui,3.0.204732,com.adobe.flexbuilder.debug.ui.flexLaunchShortcut.run,1245187656741
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245187659610
