what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1244730940280
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1244730940445
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1244730995591
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1244730995944
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1244730997097
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1244730997100
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1244730997281
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1244730997377
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1244730997632
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1244731005110
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1244731033421
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1244731036647
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1244731043551
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1244731048969
started,bundle,com.spket.xml,1.6.15,com.spket.xml,1244731059095
started,bundle,com.spket.mime,1.6.8,com.spket.mime,1244731059096
started,bundle,com.spket.laszlo,1.6.15,com.spket.laszlo,1244731059103
started,bundle,com.spket.svg,1.6.6,com.spket.svg,1244731059122
started,bundle,com.spket.xul,1.6.6,com.spket.xul,1244731059183
started,bundle,com.spket.ywt,1.6.6,com.spket.ywt,1244731059241
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1244731059717
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1244731069493
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1244731087305
activated,editor,com.adobe.flexbuilder.editors.actionscript,3.0.204732,com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor,1244731088802
activated,view,com.adobe.flexbuilder.editors.actionscript,3.0.204732,com.adobe.flexbuilder.navigator,1244731099825
