what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1244741763011
executed,command,org.eclipse.debug.ui,3.4.2.v20090110_r342,org.eclipse.debug.ui.commands.Resume,1244741764729
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1244741765848
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1244741785461
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1244741785465
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1244741785591
executed,command,org.eclipse.debug.ui,3.4.2.v20090110_r342,org.eclipse.debug.ui.commands.Terminate,1244741786881
activated,perspective,com.adobe.flexbuilder.editors.mxml,3.0.204732,com.adobe.flexbuilder.editors.mxml.ui.perspectives.development,1244741794309
activated,editor,com.adobe.flexbuilder.editors.actionscript,3.0.204732,com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor,1244741794405
activated,editor,com.adobe.flexbuilder.editors.actionscript,3.0.204732,com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor,1244741798158
closed,editor,com.adobe.flexbuilder.editors.actionscript,3.0.204732,com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor,1244741798159
activated,editor,com.adobe.flexbuilder.editors.actionscript,3.0.204732,com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor,1244741799425
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1244741875293
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1244741987011
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1244741987020
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1244741987280
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1244741987485
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1244742352435
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1244742352547
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1244742545816
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1244742546057
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1244742546362
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1244742546452
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1244742548909
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1244742549468
