what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245171436332
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245171441131
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245171443391
activated,view,org.eclipse.debug.ui,3.4.2.v20090110_r342,org.eclipse.debug.ui.VariableView,1245171449795
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245171451683
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245171451946
activated,view,org.eclipse.debug.ui,3.4.2.v20090110_r342,org.eclipse.debug.ui.DebugView,1245171454366
activated,perspective,org.eclipse.ui.ide.application,,org.eclipse.ui.resourcePerspective,1245171457994
activated,editor,com.adobe.flexbuilder.editors.actionscript,3.0.204732,com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor,1245171458112
activated,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1245171461267
activated,editor,com.adobe.flexbuilder.editors.actionscript,3.0.204732,com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor,1245171461334
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245171463059
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245171502202
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245171507837
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245171508085
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245171508173
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245171508930
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245171509010
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245171528751
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245171528847
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245171529130
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245171529633
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245171536854
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245171540643
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245171556248
