what,kind,bundleId,bundleVersion,description,time
executed,command,com.adobe.flexbuilder.debug.ui,3.0.204732,com.adobe.flexbuilder.debug.ui.flexLaunchShortcut.run,1237495460527
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1237495460737
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1237495462651
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1237495464808
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1237495469281
activated,editor,com.adobe.flexbuilder.editors.actionscript,3.0.204732,com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor,1237495471461
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1237495472787
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1237495481929
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1237495481944
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1237495482069
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.undo,1237495491075
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1237495492321
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1237495493352
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.textStart,1237495497208
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1237495499914
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1237495505060
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1237495508098
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.toggleOverwrite,1237495512199
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.lineStart,1237495513526
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.toggleOverwrite,1237495513815
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1237495515237
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1237495516251
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1237495516672
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1237495516923
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1237495517432
