what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1251321237682
activated,view,com.adobe.flexbuilder.editors.actionscript,3.0.204732,com.adobe.flexbuilder.navigator,1251321246135
executed,command,com.adobe.flexbuilder.debug.ui,3.0.204732,com.adobe.flexbuilder.debug.ui.flexLaunchShortcut.run,1251321248336
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1251321251334
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1251321278102
activated,view,org.eclipse.ui.views,3.3.1.M20081112-0800,org.eclipse.ui.views.ContentOutline,1251321282527
activated,editor,com.adobe.flexbuilder.editors.actionscript,3.0.204732,com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor,1251321288951
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1251321293311
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1251321293482
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1251321296113
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1251321296372
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1251321400443
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1251321413431
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1251321418916
activated,view,com.adobe.flexbuilder.editors.actionscript,3.0.204732,com.adobe.flexbuilder.navigator,1251321420608
executed,command,com.adobe.flexbuilder.debug.ui,3.0.204732,com.adobe.flexbuilder.debug.ui.flexLaunchShortcut.run,1251321423077
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1251321426215
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1251321442051
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1251321442201
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1251321442361
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1251321453605
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1251321474793
activated,editor,com.adobe.flexbuilder.editors.actionscript,3.0.204732,com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor,1251321487887
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1251321490458
activated,view,com.adobe.flexbuilder.editors.actionscript,3.0.204732,com.adobe.flexbuilder.navigator,1251321492715
