what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1244576468953
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1244576497563
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1244576497979
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1244576498835
activated,view,org.eclipse.debug.ui,3.4.2.v20090110_r342,org.eclipse.debug.ui.DebugView,1244576503720
executed,command,org.eclipse.debug.ui,3.4.2.v20090110_r342,org.eclipse.debug.ui.commands.Resume,1244576503834
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1244576510945
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1244576511075
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1244576511248
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1244576516905
activated,editor,com.adobe.flexbuilder.editors.actionscript,3.0.204732,com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor,1244576517421
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1244576518308
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1244576518467
activated,view,org.eclipse.debug.ui,3.4.2.v20090110_r342,org.eclipse.debug.ui.DebugView,1244576519245
executed,command,org.eclipse.debug.ui,3.4.2.v20090110_r342,org.eclipse.debug.ui.commands.Terminate,1244576519356
activated,view,com.adobe.flexbuilder.editors.actionscript,3.0.204732,com.adobe.flexbuilder.navigator,1244576520961
executed,command,com.adobe.flexbuilder.debug.ui,3.0.204732,com.adobe.flexbuilder.debug.ui.flexLaunchShortcut.debug,1244576524278
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1244576527370
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1244576529461
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1244576530090
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1244576536788
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1244576541546
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1244576542610
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1244576542982
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1244576552073
