what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1251308457020
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1251308457380
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1251308459393
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1251308459925
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1251308470084
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1251308477756
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1251308478356
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1251308478553
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1251308480131
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1251308482001
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1251308493761
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1251308494976
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1251308495341
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1251308495418
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1251308502416
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1251308502482
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1251308503225
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1251308521309
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1251308522359
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1251308522362
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1251308525236
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1251308531837
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1251308539025
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1251308539369
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1251308548292
