what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1245863371673
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1245863371847
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1245863372016
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1245863372186
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1245863372354
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1245863372528
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1245863372714
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1245863373978
activated,view,org.eclipse.ui.navigator.resources,3.3.101.M20080910-0800,org.eclipse.ui.navigator.ProjectExplorer,1245863376463
executed,command,com.adobe.flexbuilder.debug.ui,3.0.204732,com.adobe.flexbuilder.debug.ui.flexLaunchShortcut.run,1245863380098
executed,command,com.adobe.flexbuilder.debug.ui,3.0.204732,com.adobe.flexbuilder.debug.ui.flexLaunchShortcut.run,1245863409818
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245863427141
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245863467504
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245863473034
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245863491880
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245863492495
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245863492631
activated,editor,com.adobe.flexbuilder.editors.actionscript,3.0.204732,com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor,1245863494234
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245863562100
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245863598791
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245863599207
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245863599313
activated,view,org.eclipse.ui.navigator.resources,3.3.101.M20080910-0800,org.eclipse.ui.navigator.ProjectExplorer,1245863600209
executed,command,com.adobe.flexbuilder.debug.ui,3.0.204732,com.adobe.flexbuilder.debug.ui.flexLaunchShortcut.run,1245863602868
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245863605652
