what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245704316068
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245704316415
activated,editor,com.adobe.flexbuilder.editors.actionscript,3.0.204732,com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor,1245704405830
activated,view,org.eclipse.debug.ui,3.4.2.v20090110_r342,org.eclipse.debug.ui.DebugView,1245704415678
executed,command,org.eclipse.debug.ui,3.4.2.v20090110_r342,org.eclipse.debug.ui.commands.Terminate,1245704422690
activated,perspective,com.adobe.flexbuilder.editors.mxml,3.0.204732,com.adobe.flexbuilder.editors.mxml.ui.perspectives.development,1245704427219
activated,editor,com.adobe.flexbuilder.editors.actionscript,3.0.204732,com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor,1245704427260
activated,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1245704429072
activated,editor,com.adobe.flexbuilder.editors.actionscript,3.0.204732,com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor,1245704429213
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1245704442959
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1245704477019
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1245704491342
activated,view,com.adobe.flexbuilder.editors.actionscript,3.0.204732,com.adobe.flexbuilder.navigator,1245704493965
executed,command,com.adobe.flexbuilder.debug.ui,3.0.204732,com.adobe.flexbuilder.debug.ui.flexLaunchShortcut.debug,1245704496823
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245704499874
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245704503161
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245704503808
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245704513538
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245704515643
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245704519518
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245704519645
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245704520039
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245704520437
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245704520901
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245704521149
