what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245942143506
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245942145558
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245942145624
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245942162997
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245942241213
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245942242228
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1245942246229
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1245942261954
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245942659442
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245942659938
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245942660098
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245942663122
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1245942732722
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.lineStart,1245942733965
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1245942737216
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.lineStart,1245942739811
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.lineStart,1245942740443
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1245942741958
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1245942744881
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1245942751167
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1245942768273
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1245942773468
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1245942776447
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1245942784855
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1245942807696
