what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.lineEnd,1245174209293
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1245174223242
opened,editor,com.adobe.flexbuilder.editors.actionscript,3.0.204732,com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor,1245174237513
activated,editor,com.adobe.flexbuilder.editors.actionscript,3.0.204732,com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor,1245174237672
executed,command,com.adobe.flexbuilder.editors.actionscript,3.0.204732,com.adobe.flexbuilder.editors.actionscript.go.to.definition,1245174237679
activated,editor,com.adobe.flexbuilder.editors.actionscript,3.0.204732,com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor,1245174241586
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1245174244516
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1245174270568
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1245174281186
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245174302247
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245174333888
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1245174345627
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.lineEnd,1245174356764
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245174376975
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245174379275
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245174379443
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245174591579
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245174591675
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245174595235
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245174595668
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245174656132
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245174656191
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245175081953
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1245175097382
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1245175110454
