what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245353515969
started,bundle,org.eclipse.wst.css.core,1.1.201.v200808072008,org.eclipse.wst.css.core,1245353521892
started,bundle,org.eclipse.wst.common.uriresolver,1.1.301.v200805140415,org.eclipse.wst.common.uriresolver,1245353521934
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245353524260
executed,command,com.adobe.flexbuilder.debug.ui,3.0.204732,com.adobe.flexbuilder.debug.ui.flexLaunchShortcut.run,1245353529170
started,bundle,org.eclipse.ui.browser,3.2.201.v20080708_34x,org.eclipse.ui.browser,1245353531738
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245353533079
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245353568103
started,bundle,org.eclipse.wst.server.core,1.1.3.v20090209,org.eclipse.wst.server.core,1245353569342
started,bundle,org.eclipse.wst.server.ui,1.1.4.v20090128,org.eclipse.wst.server.ui,1245353569383
activated,editor,com.adobe.flexbuilder.editors.actionscript,3.0.204732,com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor,1245353584457
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1245353599608
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1245353601916
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1245353604222
activated,view,org.eclipse.ui.navigator.resources,3.3.101.M20080910-0800,org.eclipse.ui.navigator.ProjectExplorer,1245353605699
executed,command,com.adobe.flexbuilder.debug.ui,3.0.204732,com.adobe.flexbuilder.debug.ui.flexLaunchShortcut.run,1245353608110
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245353610939
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245353826213
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245353895468
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245353925897
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245353937426
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245353937628
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245353937867
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245353938443
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245353939073
