what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.textStart,1245683326649
activated,view,org.eclipse.search,3.4.1.r341_v20080813-0800,org.eclipse.search.ui.views.SearchView,1245683349942
executed,command,com.adobe.flexbuilder.editors.actionscript,3.0.204732,com.adobe.flexbuilder.editors.actionscript.find.all.references.in.file,1245683350005
activated,editor,com.adobe.flexbuilder.editors.actionscript,3.0.204732,com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor,1245683353175
activated,view,org.eclipse.search,3.4.1.r341_v20080813-0800,org.eclipse.search.ui.views.SearchView,1245683361226
executed,command,com.adobe.flexbuilder.editors.actionscript,3.0.204732,com.adobe.flexbuilder.editors.actionscript.find.all.references.in.workspace,1245683361239
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245683361779
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245683376759
activated,editor,com.adobe.flexbuilder.editors.actionscript,3.0.204732,com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor,1245683380422
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.findReplace,1245683385793
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245683385844
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245683389793
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245683389914
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245683392594
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245683392680
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245683394023
executed,command,com.adobe.flexbuilder.editors.actionscript,3.0.204732,com.adobe.flexbuilder.editors.actionscript.go.to.definition,1245683395047
executed,command,com.adobe.flexbuilder.editors.actionscript,3.0.204732,com.adobe.flexbuilder.editors.actionscript.go.to.definition,1245683395895
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.findReplace,1245683397297
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245683397395
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245683402345
activated,view,org.eclipse.ui.views,3.3.1.M20081112-0800,org.eclipse.ui.views.ContentOutline,1245683421845
activated,editor,com.adobe.flexbuilder.editors.actionscript,3.0.204732,com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor,1245683450723
executed,command,com.adobe.flexbuilder.editors.actionscript,3.0.204732,com.adobe.flexbuilder.editors.actionscript.go.to.definition,1245683452964
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245683580303
