what,kind,bundleId,bundleVersion,description,time
started,bundle,com.adobe.flexbuilder.editors.mxml,3.0.204732,com.adobe.flexbuilder.editors.mxml,1237484779610
started,bundle,com.adobe.flexbuilder.ajaxbridge,3.0.204732,com.adobe.flexbuilder.ajaxbridge,1237484779639
started,bundle,com.adobe.flexbuilder.editors.css,3.0.204732,com.adobe.flexbuilder.editors.css,1237484779785
started,bundle,com.adobe.flexbuilder.editors.common,3.0.204732,com.adobe.flexbuilder.editors.common,1237484779812
started,bundle,com.adobe.flexbuilder.ui,3.0.204732,com.adobe.flexbuilder.ui,1237484807240
started,bundle,org.eclipse.debug.ui,3.4.2.v20090110_r342,org.eclipse.debug.ui,1237484807819
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1237484808233
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1237484811784
started,bundle,org.eclipse.search,3.4.1.r341_v20080813-0800,org.eclipse.search,1237484811858
started,bundle,org.eclipse.ltk.core.refactoring,3.4.2.r342_v20081028-0800,org.eclipse.ltk.core.refactoring,1237484811916
started,bundle,org.eclipse.ltk.ui.refactoring,3.4.1.r341_v20080716-0800,org.eclipse.ltk.ui.refactoring,1237484811953
opened,editor,com.adobe.flexbuilder.editors.actionscript,3.0.204732,com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor,1237484812198
activated,editor,com.adobe.flexbuilder.editors.actionscript,3.0.204732,com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor,1237484812962
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1237484814858
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1237484815168
executed,command,,,AUTOGEN:::org.eclipse.ui.texteditor.ruler.actions/com.adobe.flexbuilder.editors.actionscript.ruler.selection.action,1237484829512
executed,command,,,AUTOGEN:::org.eclipse.ui.texteditor.ruler.actions/com.adobe.flexbuilder.editors.actionscript.ruler.selection.action,1237484830765
started,bundle,org.tigris.subversion.clientadapter.javahl,1.5.6,org.tigris.subversion.clientadapter.javahl,1237484840388
started,bundle,org.tigris.subversion.clientadapter.svnkit,1.5.6,org.tigris.subversion.clientadapter.svnkit,1237484840391
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1237484840488
started,bundle,org.tmatesoft.svnkit,1.2.2.5405,org.tmatesoft.svnkit,1237484840901
started,bundle,org.eclipse.wst.html.core,1.1.204.v200901141603,org.eclipse.wst.html.core,1237484841274
executed,command,,,AUTOGEN:::org.eclipse.ui.texteditor.ruler.actions/com.adobe.flexbuilder.editors.actionscript.ruler.selection.action,1237484844149
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1237484853817
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1237484880920
