what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1241558096989
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1241558097090
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1241558098760
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1241558098761
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1241558098762
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1241558098784
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1241558098872
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1241558099403
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1241558100671
started,bundle,org.eclipse.mylyn.ide.ant,3.0.5.v20090218-1800-e3x,org.eclipse.mylyn.ide.ant,1241558102544
started,bundle,org.eclipse.mylyn.java.ui,3.0.5.v20090218-1800-e3x,org.eclipse.mylyn.java.ui,1241558102551
started,bundle,org.eclipse.mylyn.resources.ui,3.0.5.v20090218-1800-e3x,org.eclipse.mylyn.resources.ui,1241558102576
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1241558102724
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1241558102928
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1241558105713
stopped,bundle,org.eclipse.datatools.enablement.sybase.ase.ui,1.0.1.v200806260315,org.eclipse.datatools.enablement.sybase.ase.ui,1241558109223
stopped,bundle,org.eclipse.datatools.enablement.sybase.ase,1.0.1.v200901170012,org.eclipse.datatools.enablement.sybase.ase,1241558109238
stopped,bundle,org.eclipse.datatools.sqltools.db.derby,1.0.0.v200805152355,org.eclipse.datatools.sqltools.db.derby,1241558109239
stopped,bundle,org.eclipse.datatools.sqltools.db.generic,1.0.0.v200902031600,org.eclipse.datatools.sqltools.db.generic,1241558109239
stopped,bundle,org.eclipse.datatools.sqltools.tablewizard,1.0.0.v200808140615,org.eclipse.datatools.sqltools.tablewizard,1241558109240
stopped,bundle,org.eclipse.datatools.enablement.sybase.asa.ui,1.0.1.v200805310538,org.eclipse.datatools.enablement.sybase.asa.ui,1241558109253
stopped,bundle,org.eclipse.datatools.sqltools.ddlgen.ui,1.0.0.v200808140615,org.eclipse.datatools.sqltools.ddlgen.ui,1241558109254
stopped,bundle,org.eclipse.datatools.sqltools.debugger.core,1.0.0.v200808140615,org.eclipse.datatools.sqltools.debugger.core,1241558109255
stopped,bundle,org.eclipse.datatools.sqltools.routineeditor,1.0.0.v200807211830,org.eclipse.datatools.sqltools.routineeditor,1241558109255
stopped,bundle,org.eclipse.datatools.sqltools.sqlbuilder,1.0.0.v200901280650,org.eclipse.datatools.sqltools.sqlbuilder,1241558109256
