what,kind,bundleId,bundleVersion,description,time
activated,editor,com.adobe.flexbuilder.editors.actionscript,3.0.204732,com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor,1245783414662
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245783415202
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245783432604
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245783465896
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1245783468295
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.lineEnd,1245783480048
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245783539876
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245783561772
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1245783563481
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.lineEnd,1245783568585
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1245783571690
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1245783574720
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245783622818
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245783626401
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245783626453
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245783626564
activated,view,org.eclipse.debug.ui,3.4.2.v20090110_r342,org.eclipse.debug.ui.DebugView,1245783628349
executed,command,org.eclipse.debug.ui,3.4.2.v20090110_r342,org.eclipse.debug.ui.commands.Resume,1245783628447
executed,command,org.eclipse.debug.ui,3.4.2.v20090110_r342,org.eclipse.debug.ui.commands.Resume,1245783630375
executed,command,org.eclipse.debug.ui,3.4.2.v20090110_r342,org.eclipse.debug.ui.commands.Resume,1245783631642
executed,command,org.eclipse.debug.ui,3.4.2.v20090110_r342,org.eclipse.debug.ui.commands.Resume,1245783632703
activated,view,com.adobe.flexbuilder.editors.actionscript,3.0.204732,com.adobe.flexbuilder.navigator,1245783640293
activated,editor,com.adobe.flexbuilder.editors.actionscript,3.0.204732,com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor,1245783642733
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1245783648979
activated,view,com.adobe.flexbuilder.editors.actionscript,3.0.204732,com.adobe.flexbuilder.navigator,1245783650588
