what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1246041505402
activated,view,com.adobe.flexbuilder.editors.actionscript,3.0.204732,com.adobe.flexbuilder.navigator,1246041507042
executed,command,com.adobe.flexbuilder.debug.ui,3.0.204732,com.adobe.flexbuilder.debug.ui.flexLaunchShortcut.run,1246041509478
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1246041512351
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1246041554657
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1246041555823
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1246041570373
activated,editor,com.adobe.flexbuilder.editors.actionscript,3.0.204732,com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor,1246041573178
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1246041578832
activated,view,com.adobe.flexbuilder.editors.actionscript,3.0.204732,com.adobe.flexbuilder.navigator,1246041580639
executed,command,com.adobe.flexbuilder.debug.ui,3.0.204732,com.adobe.flexbuilder.debug.ui.flexLaunchShortcut.run,1246041582810
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1246041585612
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1246041637231
activated,editor,com.adobe.flexbuilder.editors.actionscript,3.0.204732,com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor,1246041640789
activated,view,org.eclipse.ui.views,3.3.1.M20081112-0800,org.eclipse.ui.views.ContentOutline,1246041648515
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1246041687846
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1246041688184
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1246041712465
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1246041713351
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1246041713476
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1246041713663
activated,editor,com.adobe.flexbuilder.editors.actionscript,3.0.204732,com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor,1246041731844
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1246041739684
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1246041740205
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1246041741623
