what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.ws.service.policy,1.0.3.v200811261813,org.eclipse.wst.ws.service.policy,1237310673482
started,bundle,org.eclipse.wst.command.env,1.0.308.v200811200248,org.eclipse.wst.command.env,1237310673528
started,bundle,org.eclipse.wst.ws,1.1.3.v200902042200,org.eclipse.wst.ws,1237310673529
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1237310674396
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1237310729490
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1237310729491
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1237310729492
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1237310729503
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1237310729520
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1237310730335
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1237310730936
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1237310731085
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1237310966328
activated,editor,com.adobe.flexbuilder.editors.actionscript,3.0.204732,com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor,1237310966903
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1237310972697
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.lineStart,1237310975474
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1237310980885
executed,command,com.adobe.flexbuilder.editors.common,3.0.204732,com.adobe.flexbuilder.editors.common.quickfix,1237310987375
executed,command,,,AUTOGEN:::org.eclipse.ui.texteditor.ruler.actions/com.adobe.flexbuilder.editors.actionscript.ruler.selection.action,1237310990083
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1237311015253
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1237311023156
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1237311023157
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1237311034040
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1237311034665
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1237311070834
