what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245172394442
activated,view,org.eclipse.debug.ui,3.4.2.v20090110_r342,org.eclipse.debug.ui.DebugView,1245172401035
executed,command,org.eclipse.debug.ui,3.4.2.v20090110_r342,org.eclipse.debug.ui.commands.Resume,1245172401179
executed,command,org.eclipse.debug.ui,3.4.2.v20090110_r342,org.eclipse.debug.ui.commands.Resume,1245172402810
executed,command,org.eclipse.debug.ui,3.4.2.v20090110_r342,org.eclipse.debug.ui.commands.Terminate,1245172409202
activated,perspective,org.eclipse.ui.ide.application,,org.eclipse.ui.resourcePerspective,1245172413334
activated,editor,com.adobe.flexbuilder.editors.actionscript,3.0.204732,com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor,1245172413401
activated,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1245172415427
activated,editor,com.adobe.flexbuilder.editors.actionscript,3.0.204732,com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor,1245172415566
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245172484216
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245172543784
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245172543814
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245172619138
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245172620039
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245172623960
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245172627357
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245172628032
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245172628325
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245172635495
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245172636418
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245172656483
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245172656579
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245172659056
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245172659192
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245172725954
