what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1245865269749
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245865272745
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245865273013
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245865274668
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245865277343
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245865279102
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245865279547
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245865279783
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245865295200
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245865295285
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245865299772
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245865299869
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245865501172
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245865501185
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245865739413
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245865739733
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245865739903
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1245865784436
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1245865789079
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1245865797521
activated,view,org.eclipse.ui.navigator.resources,3.3.101.M20080910-0800,org.eclipse.ui.navigator.ProjectExplorer,1245865801453
executed,command,com.adobe.flexbuilder.debug.ui,3.0.204732,com.adobe.flexbuilder.debug.ui.flexLaunchShortcut.run,1245865803954
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245865806812
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245865903295
activated,editor,com.adobe.flexbuilder.editors.actionscript,3.0.204732,com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor,1245865907689
