what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1253216634108
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1253216634192
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1253216636357
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1253216636358
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1253216667349
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1253216669230
activated,view,com.adobe.flexbuilder.editors.actionscript,3.0.204732,com.adobe.flexbuilder.navigator,1253216672200
executed,command,com.adobe.flexbuilder.debug.ui,3.0.204732,com.adobe.flexbuilder.debug.ui.flexLaunchShortcut.run,1253216674218
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1253216677319
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1253216684121
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1253216685597
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1253216688977
activated,editor,com.adobe.flexbuilder.editors.actionscript,3.0.204732,com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor,1253216706959
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1253216713852
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1253216727388
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1253216728872
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1253216729214
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1253216749035
activated,view,com.adobe.flexbuilder.editors.actionscript,3.0.204732,com.adobe.flexbuilder.navigator,1253216753495
executed,command,com.adobe.flexbuilder.debug.ui,3.0.204732,com.adobe.flexbuilder.debug.ui.flexLaunchShortcut.run,1253216756067
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1253216759148
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1253216763629
executed,command,com.adobe.flexbuilder.debug.ui,3.0.204732,com.adobe.flexbuilder.debug.ui.flexLaunchShortcut.debug,1253216782429
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1253216785419
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1253216789816
