what,kind,bundleId,bundleVersion,description,time
activated,view,com.adobe.flexbuilder.editors.actionscript,3.0.204732,com.adobe.flexbuilder.navigator,1241648915146
executed,command,com.adobe.flexbuilder.debug.ui,3.0.204732,com.adobe.flexbuilder.debug.ui.flexLaunchShortcut.run,1241648918222
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1241648921342
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1241648941144
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1241648941146
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1241648941157
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1241648941159
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1241648946061
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1241648946088
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1241648946361
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1241648946887
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1241648950780
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1241648950831
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1241648954929
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1241648954964
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1241648978438
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1241648978750
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1241648981712
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1241648981770
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1241649059765
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1241649060215
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1241649060474
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1241649067978
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1241649068831
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1241649069146
